age,job,marital,education,default,housing,loan,contact,day,month,duration,campaign,pdays,poutcome,y,month_new,job_new,marital_new,education_new,default_new,housing_new,loan_new,contact_new,poutcome_new,y_new,balance_new,duration_new
32568,29,technician,single,tertiary,no,yes,no,cellular,11,may,59,1,-1,unknown,no,5,9,2,2,0,1,0,0,3,0,452.0,59.0
32569,41,self-employed,married,secondary,no,yes,no,cellular,11,may,49,1,-1,unknown,no,5,6,1,1,0,1,0,0,3,0,28.0,49.0
32571,41,blue-collar,married,secondary,no,yes,no,telephone,11,may,86,1,369,failure,no,5,1,1,1,0,1,0,1,0,0,306.0,86.0
32572,29,management,married,tertiary,no,yes,no,cellular,11,may,21,6,-1,unknown,no,5,4,1,2,0,1,0,0,3,0,340.0,21.0
32573,34,blue-collar,married,primary,no,yes,yes,cellular,11,may,58,1,-1,unknown,no,5,1,1,0,0,1,1,0,3,0,1756.0,58.0
32574,48,admin.,divorced,secondary,no,yes,no,cellular,11,may,123,2,343,other,no,5,0,0,1,0,1,0,0,1,0,1282.0,123.0
32575,43,services,married,secondary,no,yes,yes,cellular,11,may,114,1,301,failure,no,5,7,1,1,0,1,1,0,0,0,-416.0,114.0
32576,41,blue-collar,married,primary,no,yes,no,cellular,11,may,54,1,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,595.0,54.0
32577,40,management,married,tertiary,no,no,no,cellular,11,may,41,1,-1,unknown,no,5,4,1,2,0,0,0,0,3,0,0.0,41.0
32578,39,services,single,secondary,no,yes,no,cellular,11,may,35,1,350,failure,no,5,7,2,1,0,1,0,0,0,0,322.0,35.0
32579,33,housemaid,married,primary,no,yes,no,cellular,11,may,327,1,-1,unknown,no,5,3,1,0,0,1,0,0,3,0,451.0,327.0
32580,42,blue-collar,married,secondary,no,yes,no,cellular,11,may,177,1,173,failure,no,5,1,1,1,0,1,0,0,0,0,1449.0,177.0
32581,48,unemployed,divorced,secondary,no,yes,no,cellular,11,may,68,1,-1,unknown,no,5,10,0,1,0,1,0,0,3,0,583.0,68.0
32582,37,unemployed,single,secondary,no,yes,no,cellular,11,may,125,1,-1,unknown,no,5,10,2,1,0,1,0,0,3,0,0.0,125.0
32583,32,management,divorced,tertiary,no,yes,no,cellular,11,may,580,1,350,success,no,5,4,0,2,0,1,0,0,2,0,1145.0,547.0
32584,24,blue-collar,single,secondary,no,yes,no,cellular,11,may,79,2,-1,unknown,no,5,1,2,1,0,1,0,0,3,0,1.0,79.0
32586,41,admin.,married,secondary,no,yes,yes,cellular,11,may,85,1,308,failure,no,5,0,1,1,0,1,1,0,0,0,1395.0,85.0
32587,29,services,single,secondary,no,yes,no,cellular,11,may,82,1,369,other,no,5,7,2,1,0,1,0,0,1,0,31.0,82.0
32588,36,entrepreneur,married,secondary,no,yes,no,cellular,11,may,187,1,174,failure,no,5,2,1,1,0,1,0,0,0,0,0.0,187.0
32589,55,management,divorced,unknown,no,yes,no,cellular,11,may,29,3,-1,unknown,no,5,4,0,3,0,1,0,0,3,0,0.0,29.0
32590,45,blue-collar,divorced,primary,no,yes,no,cellular,11,may,282,1,-1,unknown,no,5,1,0,0,0,1,0,0,3,0,102.0,282.0
32591,34,services,single,secondary,no,yes,no,cellular,11,may,610,2,-1,unknown,yes,5,7,2,1,0,1,0,0,3,1,-701.0,547.0
32592,44,management,married,tertiary,no,yes,yes,cellular,11,may,257,1,-1,unknown,no,5,4,1,2,0,1,1,0,3,0,-1334.0,257.0
32593,29,blue-collar,married,secondary,no,yes,no,cellular,11,may,128,3,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,415.0,128.0
32594,36,technician,single,secondary,no,yes,no,cellular,11,may,622,1,-1,unknown,no,5,9,2,1,0,1,0,0,3,0,1615.0,547.0
32595,42,admin.,married,secondary,no,no,no,cellular,11,may,489,2,174,other,no,5,0,1,1,0,0,0,0,1,0,1450.0,489.0
32597,37,management,married,tertiary,no,yes,no,cellular,11,may,304,1,349,failure,no,5,4,1,2,0,1,0,0,0,0,293.0,304.0
32598,39,self-employed,married,secondary,no,no,no,cellular,11,may,102,2,-1,unknown,no,5,6,1,1,0,0,0,0,3,0,266.0,102.0
32599,29,technician,single,tertiary,no,yes,no,cellular,11,may,278,1,-1,unknown,no,5,9,2,2,0,1,0,0,3,0,910.0,278.0
32600,34,admin.,single,secondary,no,yes,no,cellular,11,may,66,1,301,failure,no,5,0,2,1,0,1,0,0,0,0,0.0,66.0
32601,44,management,married,tertiary,no,yes,no,cellular,11,may,78,2,264,failure,no,5,4,1,2,0,1,0,0,0,0,0.0,78.0
32602,42,technician,married,secondary,no,yes,no,cellular,11,may,432,2,-1,unknown,no,5,9,1,1,0,1,0,0,3,0,613.0,432.0
32603,41,unemployed,married,primary,no,yes,no,cellular,11,may,275,1,-1,unknown,no,5,10,1,0,0,1,0,0,3,0,101.0,275.0
32604,42,technician,married,secondary,no,yes,no,cellular,11,may,146,2,-1,unknown,no,5,9,1,1,0,1,0,0,3,0,679.0,146.0
32605,45,blue-collar,married,primary,no,yes,no,cellular,11,may,313,1,369,failure,no,5,1,1,0,0,1,0,0,0,0,503.0,313.0
32607,40,services,married,secondary,no,yes,no,cellular,11,may,50,1,-1,unknown,no,5,7,1,1,0,1,0,0,3,0,51.0,50.0
32608,32,services,single,secondary,no,no,no,cellular,11,may,185,1,305,failure,no,5,7,2,1,0,0,0,0,0,0,-23.0,185.0
32609,38,entrepreneur,single,primary,no,yes,no,cellular,11,may,197,1,-1,unknown,no,5,2,2,0,0,1,0,0,3,0,154.0,197.0
32611,37,blue-collar,married,secondary,no,yes,no,cellular,11,may,552,2,301,failure,no,5,1,1,1,0,1,0,0,0,0,223.0,547.0
32612,33,blue-collar,married,secondary,no,yes,no,cellular,11,may,249,1,356,failure,no,5,1,1,1,0,1,0,0,0,0,2366.0,249.0
32614,52,blue-collar,single,secondary,no,yes,no,cellular,11,may,412,1,301,other,no,5,1,2,1,0,1,0,0,1,0,201.0,412.0
32615,39,services,married,secondary,no,yes,no,cellular,11,may,72,4,-1,unknown,no,5,7,1,1,0,1,0,0,3,0,93.0,72.0
32616,39,blue-collar,married,primary,no,yes,no,cellular,11,may,299,2,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,1506.0,299.0
32617,50,admin.,married,secondary,no,yes,no,cellular,11,may,124,1,369,failure,no,5,0,1,1,0,1,0,0,0,0,326.0,124.0
32618,26,management,married,tertiary,no,yes,no,cellular,11,may,251,1,304,other,no,5,4,1,2,0,1,0,0,1,0,5.0,251.0
32619,37,admin.,single,secondary,no,yes,no,cellular,11,may,400,2,340,failure,no,5,0,2,1,0,1,0,0,0,0,-17.0,400.0
32622,37,blue-collar,married,secondary,no,yes,no,cellular,11,may,262,2,367,failure,no,5,1,1,1,0,1,0,0,0,0,771.0,262.0
32623,31,self-employed,married,secondary,no,yes,no,cellular,11,may,239,3,172,failure,no,5,6,1,1,0,1,0,0,0,0,2153.0,239.0
32624,59,self-employed,married,tertiary,no,yes,no,cellular,11,may,89,1,-1,unknown,no,5,6,1,2,0,1,0,0,3,0,0.0,89.0
32625,44,management,married,secondary,no,yes,yes,cellular,11,may,40,4,-1,unknown,no,5,4,1,1,0,1,1,0,3,0,491.0,40.0
32626,53,blue-collar,married,secondary,no,yes,no,cellular,11,may,52,2,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,-102.0,52.0
32628,32,blue-collar,divorced,secondary,no,yes,yes,cellular,11,may,132,3,-1,unknown,no,5,1,0,1,0,1,1,0,3,0,-15.0,132.0
32629,51,blue-collar,married,primary,no,yes,no,cellular,11,may,282,1,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,581.0,282.0
32630,21,student,single,secondary,no,yes,no,cellular,11,may,295,3,-1,unknown,no,5,8,2,1,0,1,0,0,3,0,398.0,295.0
32631,56,self-employed,divorced,tertiary,no,yes,no,cellular,11,may,505,2,-1,unknown,no,5,6,0,2,0,1,0,0,3,0,966.0,505.0
32632,36,management,single,tertiary,no,yes,no,cellular,11,may,608,3,-1,unknown,yes,5,4,2,2,0,1,0,0,3,1,1400.0,547.0
32633,58,services,married,secondary,no,yes,no,cellular,11,may,261,1,286,failure,no,5,7,1,1,0,1,0,0,0,0,1301.0,261.0
32634,52,services,married,secondary,no,yes,no,cellular,11,may,154,2,340,failure,no,5,7,1,1,0,1,0,0,0,0,540.0,154.0
32635,35,services,married,secondary,no,yes,no,cellular,11,may,330,2,368,failure,no,5,7,1,1,0,1,0,0,0,0,-315.0,330.0
32636,38,management,married,tertiary,no,yes,no,cellular,11,may,148,1,367,failure,no,5,4,1,2,0,1,0,0,0,0,-120.0,148.0
32637,43,admin.,single,secondary,no,yes,no,cellular,11,may,76,2,304,failure,no,5,0,2,1,0,1,0,0,0,0,426.0,76.0
32638,45,blue-collar,married,primary,no,yes,no,cellular,11,may,255,1,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,456.0,255.0
32639,41,housemaid,married,secondary,no,yes,no,cellular,11,may,193,1,-1,unknown,no,5,3,1,1,0,1,0,0,3,0,81.0,193.0
32642,33,blue-collar,divorced,primary,no,yes,no,telephone,11,may,41,2,300,failure,no,5,1,0,0,0,1,0,1,0,0,142.0,41.0
32643,58,management,single,tertiary,no,yes,no,telephone,11,may,168,3,-1,unknown,no,5,4,2,2,0,1,0,1,3,0,2.0,168.0
32645,44,blue-collar,married,primary,no,yes,no,cellular,11,may,164,2,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,976.0,164.0
32646,50,entrepreneur,married,primary,no,no,no,cellular,11,may,228,2,363,failure,no,5,2,1,0,0,0,0,0,0,0,199.0,228.0
32647,30,admin.,married,secondary,no,yes,no,cellular,11,may,157,1,-1,unknown,no,5,0,1,1,0,1,0,0,3,0,11.0,157.0
32648,44,services,married,secondary,no,yes,yes,cellular,11,may,161,1,-1,unknown,no,5,7,1,1,0,1,1,0,3,0,0.0,161.0
32649,49,blue-collar,married,secondary,no,yes,no,telephone,11,may,52,1,-1,unknown,no,5,1,1,1,0,1,0,1,3,0,0.0,52.0
32650,35,blue-collar,single,secondary,no,yes,no,cellular,11,may,371,1,305,failure,no,5,1,2,1,0,1,0,0,0,0,0.0,371.0
32651,32,blue-collar,single,secondary,no,yes,no,cellular,11,may,426,1,-1,unknown,no,5,1,2,1,0,1,0,0,3,0,-84.0,426.0
32652,43,services,married,secondary,no,yes,yes,cellular,11,may,129,1,-1,unknown,no,5,7,1,1,0,1,1,0,3,0,216.0,129.0
32653,42,admin.,single,secondary,no,yes,no,cellular,11,may,264,1,-1,unknown,no,5,0,2,1,0,1,0,0,3,0,1453.0,264.0
32654,41,services,divorced,secondary,no,yes,no,cellular,11,may,246,1,-1,unknown,no,5,7,0,1,0,1,0,0,3,0,727.0,246.0
32655,44,management,married,tertiary,no,yes,yes,cellular,11,may,145,2,300,failure,no,5,4,1,2,0,1,1,0,0,0,254.0,145.0
32656,52,services,single,secondary,no,yes,no,cellular,11,may,329,2,-1,unknown,no,5,7,2,1,0,1,0,0,3,0,0.0,329.0
32657,35,blue-collar,married,primary,no,yes,no,cellular,11,may,77,1,350,failure,no,5,1,1,0,0,1,0,0,0,0,-367.0,77.0
32658,56,retired,married,secondary,no,yes,no,telephone,11,may,267,1,369,failure,no,5,5,1,1,0,1,0,1,0,0,102.0,267.0
32659,40,admin.,married,secondary,no,yes,no,cellular,11,may,160,2,-1,unknown,no,5,0,1,1,0,1,0,0,3,0,1011.0,160.0
32660,37,services,married,secondary,no,yes,yes,cellular,11,may,184,2,-1,unknown,no,5,7,1,1,0,1,1,0,3,0,812.0,184.0
32661,46,admin.,single,unknown,no,yes,no,cellular,11,may,289,5,-1,unknown,no,5,0,2,3,0,1,0,0,3,0,306.0,289.0
32662,44,blue-collar,married,secondary,no,yes,no,cellular,11,may,143,3,357,failure,no,5,1,1,1,0,1,0,0,0,0,1071.0,143.0
32663,37,admin.,divorced,secondary,no,yes,no,cellular,11,may,288,1,360,failure,no,5,0,0,1,0,1,0,0,0,0,246.0,288.0
32664,41,services,married,secondary,no,yes,no,cellular,11,may,305,1,-1,unknown,no,5,7,1,1,0,1,0,0,3,0,1319.0,305.0
32665,38,management,divorced,primary,no,yes,no,cellular,11,may,296,1,-1,unknown,no,5,4,0,0,0,1,0,0,3,0,2064.0,296.0
32666,47,technician,married,secondary,no,yes,no,cellular,11,may,261,1,369,failure,no,5,9,1,1,0,1,0,0,0,0,1571.0,261.0
32667,36,blue-collar,married,secondary,no,yes,no,cellular,11,may,240,1,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,779.0,240.0
32668,40,services,married,secondary,no,yes,no,cellular,11,may,270,1,348,failure,no,5,7,1,1,0,1,0,0,0,0,695.0,270.0
32669,34,blue-collar,married,primary,no,yes,yes,cellular,11,may,63,1,-1,unknown,no,5,1,1,0,0,1,1,0,3,0,333.0,63.0
32670,38,blue-collar,married,primary,no,yes,no,cellular,11,may,57,1,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,759.0,57.0
32671,43,blue-collar,married,primary,no,yes,no,telephone,11,may,176,1,284,other,no,5,1,1,0,0,1,0,1,1,0,1579.0,176.0
32672,36,blue-collar,divorced,secondary,no,yes,yes,cellular,11,may,193,1,333,other,no,5,1,0,1,0,1,1,0,1,0,-523.0,193.0
32673,34,blue-collar,married,secondary,no,yes,no,cellular,11,may,200,2,364,other,no,5,1,1,1,0,1,0,0,1,0,-29.0,200.0
32674,37,blue-collar,married,unknown,no,yes,no,cellular,11,may,161,1,-1,unknown,no,5,1,1,3,0,1,0,0,3,0,83.0,161.0
32675,39,services,married,secondary,no,yes,yes,cellular,11,may,204,1,336,failure,no,5,7,1,1,0,1,1,0,0,0,1005.0,204.0
32676,28,technician,married,secondary,no,yes,no,cellular,11,may,188,2,346,other,no,5,9,1,1,0,1,0,0,1,0,448.0,188.0
32677,30,admin.,married,secondary,no,yes,no,cellular,11,may,290,1,-1,unknown,no,5,0,1,1,0,1,0,0,3,0,692.0,290.0
32678,46,blue-collar,married,secondary,no,yes,no,cellular,11,may,254,1,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,-27.0,254.0
32680,36,blue-collar,divorced,primary,yes,yes,no,cellular,11,may,97,2,305,failure,no,5,1,0,0,1,1,0,0,0,0,0.0,97.0
32681,57,technician,married,secondary,no,yes,no,telephone,11,may,296,1,287,failure,no,5,9,1,1,0,1,0,1,0,0,124.0,296.0
32682,25,self-employed,single,tertiary,no,yes,no,cellular,11,may,263,2,348,failure,no,5,6,2,2,0,1,0,0,0,0,931.0,263.0
32683,34,admin.,married,secondary,no,yes,yes,cellular,11,may,228,1,-1,unknown,no,5,0,1,1,0,1,1,0,3,0,580.0,228.0
32684,41,blue-collar,married,secondary,no,yes,no,cellular,11,may,306,2,347,other,no,5,1,1,1,0,1,0,0,1,0,926.0,306.0
32686,42,blue-collar,married,secondary,no,yes,yes,cellular,11,may,429,2,-1,unknown,no,5,1,1,1,0,1,1,0,3,0,3068.0,429.0
32687,39,services,married,secondary,no,yes,yes,cellular,11,may,51,6,-1,unknown,no,5,7,1,1,0,1,1,0,3,0,-495.0,51.0
32688,34,admin.,single,secondary,no,yes,no,cellular,11,may,150,2,364,failure,no,5,0,2,1,0,1,0,0,0,0,395.0,150.0
32689,39,blue-collar,divorced,secondary,no,yes,no,cellular,11,may,275,2,307,other,no,5,1,0,1,0,1,0,0,1,0,0.0,275.0
32690,34,admin.,married,secondary,no,yes,no,cellular,11,may,160,2,-1,unknown,no,5,0,1,1,0,1,0,0,3,0,148.0,160.0
32691,38,services,married,secondary,no,yes,yes,cellular,11,may,125,2,304,failure,no,5,7,1,1,0,1,1,0,0,0,0.0,125.0
32692,38,services,married,secondary,no,yes,yes,cellular,11,may,146,2,-1,unknown,no,5,7,1,1,0,1,1,0,3,0,3039.0,146.0
32693,50,entrepreneur,married,secondary,no,yes,no,cellular,11,may,171,2,-1,unknown,no,5,2,1,1,0,1,0,0,3,0,533.0,171.0
32694,29,blue-collar,single,secondary,no,yes,no,cellular,11,may,142,1,-1,unknown,no,5,1,2,1,0,1,0,0,3,0,558.0,142.0
32695,48,entrepreneur,married,secondary,no,yes,no,cellular,11,may,430,3,-1,unknown,no,5,2,1,1,0,1,0,0,3,0,0.0,430.0
32696,50,blue-collar,married,secondary,no,yes,no,cellular,11,may,189,1,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,1400.0,189.0
32698,45,services,married,secondary,no,yes,no,cellular,11,may,65,2,-1,unknown,no,5,7,1,1,0,1,0,0,3,0,462.0,65.0
32699,48,blue-collar,married,primary,no,yes,no,cellular,11,may,66,4,173,other,no,5,1,1,0,0,1,0,0,1,0,643.0,66.0
32700,42,blue-collar,married,secondary,yes,yes,no,cellular,11,may,34,1,361,failure,no,5,1,1,1,1,1,0,0,0,0,-204.0,34.0
32701,29,blue-collar,married,secondary,no,yes,no,cellular,11,may,333,1,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,195.0,333.0
32702,44,blue-collar,divorced,secondary,no,yes,no,cellular,11,may,128,1,369,failure,no,5,1,0,1,0,1,0,0,0,0,370.0,128.0
32703,54,management,married,tertiary,no,yes,no,cellular,11,may,102,1,-1,unknown,no,5,4,1,2,0,1,0,0,3,0,397.0,102.0
32704,33,management,single,tertiary,no,yes,no,cellular,11,may,400,1,173,failure,no,5,4,2,2,0,1,0,0,0,0,48.0,400.0
32705,37,blue-collar,married,unknown,no,yes,no,cellular,11,may,175,1,-1,unknown,no,5,1,1,3,0,1,0,0,3,0,622.0,175.0
32706,38,entrepreneur,married,tertiary,no,yes,no,cellular,11,may,69,1,-1,unknown,no,5,2,1,2,0,1,0,0,3,0,946.0,69.0
32707,39,technician,married,secondary,no,yes,no,cellular,11,may,126,2,-1,unknown,no,5,9,1,1,0,1,0,0,3,0,626.0,126.0
32708,37,technician,married,primary,no,yes,yes,cellular,11,may,285,2,349,failure,no,5,9,1,0,0,1,1,0,0,0,1653.0,285.0
32709,33,services,single,secondary,no,yes,yes,telephone,11,may,168,5,-1,unknown,no,5,7,2,1,0,1,1,1,3,0,-530.0,168.0
32710,57,technician,divorced,secondary,no,yes,no,cellular,11,may,133,2,370,failure,no,5,9,0,1,0,1,0,0,0,0,99.0,133.0
32711,42,blue-collar,divorced,secondary,no,yes,no,cellular,11,may,173,2,-1,unknown,no,5,1,0,1,0,1,0,0,3,0,498.0,173.0
32712,32,blue-collar,married,primary,no,yes,no,cellular,11,may,130,3,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,0.0,130.0
32713,47,self-employed,divorced,secondary,no,yes,no,cellular,11,may,299,3,-1,unknown,no,5,6,0,1,0,1,0,0,3,0,510.0,299.0
32714,34,services,married,secondary,no,yes,no,cellular,11,may,218,4,285,failure,no,5,7,1,1,0,1,0,0,0,0,-333.0,218.0
32715,50,blue-collar,married,primary,no,yes,no,cellular,11,may,445,2,299,other,no,5,1,1,0,0,1,0,0,1,0,1549.0,445.0
32716,36,unemployed,single,secondary,no,yes,no,cellular,11,may,111,6,-1,unknown,no,5,10,2,1,0,1,0,0,3,0,1806.0,111.0
32717,35,services,single,secondary,no,yes,no,cellular,11,may,195,2,301,failure,no,5,7,2,1,0,1,0,0,0,0,313.0,195.0
32718,37,management,married,tertiary,no,yes,no,cellular,11,may,148,2,-1,unknown,no,5,4,1,2,0,1,0,0,3,0,0.0,148.0
32719,31,entrepreneur,married,tertiary,no,yes,no,cellular,11,may,96,2,-1,unknown,no,5,2,1,2,0,1,0,0,3,0,425.0,96.0
32720,38,blue-collar,married,secondary,no,yes,no,cellular,11,may,286,3,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,422.0,286.0
32721,36,blue-collar,single,secondary,no,yes,no,telephone,11,may,75,4,-1,unknown,no,5,1,2,1,0,1,0,1,3,0,1089.0,75.0
32722,55,management,married,tertiary,no,yes,no,telephone,11,may,386,2,-1,unknown,no,5,4,1,2,0,1,0,1,3,0,42.0,386.0
32723,48,services,married,primary,no,yes,no,cellular,11,may,127,2,369,failure,no,5,7,1,0,0,1,0,0,0,0,222.0,127.0
32724,38,blue-collar,married,secondary,no,yes,no,cellular,11,may,565,2,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,861.0,547.0
32725,35,management,married,tertiary,no,yes,no,cellular,11,may,155,2,173,failure,no,5,4,1,2,0,1,0,0,0,0,244.0,155.0
32726,32,blue-collar,married,primary,no,yes,no,cellular,11,may,184,4,-1,unknown,no,5,1,1,0,0,1,0,0,3,0,1.0,184.0
32728,53,unemployed,married,secondary,yes,yes,no,cellular,11,may,133,3,-1,unknown,no,5,10,1,1,1,1,0,0,3,0,-233.0,133.0
32729,53,blue-collar,married,secondary,no,yes,no,telephone,11,may,193,2,-1,unknown,no,5,1,1,1,0,1,0,1,3,0,248.0,193.0
32730,55,management,married,tertiary,no,no,no,telephone,11,may,70,2,367,failure,no,5,4,1,2,0,0,0,1,0,0,154.0,70.0
32731,36,technician,married,tertiary,no,yes,yes,cellular,11,may,206,2,-1,unknown,no,5,9,1,2,0,1,1,0,3,0,1473.0,206.0
32732,41,admin.,married,secondary,no,yes,no,telephone,11,may,64,2,347,other,no,5,0,1,1,0,1,0,1,1,0,542.0,64.0
32733,52,services,divorced,secondary,no,yes,no,cellular,11,may,243,2,-1,unknown,no,5,7,0,1,0,1,0,0,3,0,0.0,243.0
32734,36,blue-collar,single,secondary,no,yes,yes,cellular,11,may,270,2,347,failure,no,5,1,2,1,0,1,1,0,0,0,219.0,270.0
32735,34,technician,single,secondary,no,no,no,telephone,11,may,259,4,-1,unknown,no,5,9,2,1,0,0,0,1,3,0,174.0,259.0
32736,37,technician,divorced,secondary,no,yes,no,cellular,11,may,182,5,-1,unknown,no,5,9,0,1,0,1,0,0,3,0,284.0,182.0
32737,53,blue-collar,married,primary,no,yes,no,cellular,11,may,238,2,361,failure,no,5,1,1,0,0,1,0,0,0,0,238.0,238.0
32739,48,services,single,secondary,yes,yes,no,cellular,11,may,410,2,292,failure,no,5,7,2,1,1,1,0,0,0,0,-470.0,410.0
32740,46,blue-collar,divorced,primary,no,yes,no,cellular,11,may,472,2,-1,unknown,no,5,1,0,0,0,1,0,0,3,0,916.0,472.0
32741,31,blue-collar,married,primary,no,yes,yes,cellular,11,may,254,2,-1,unknown,no,5,1,1,0,0,1,1,0,3,0,240.0,254.0
32742,30,admin.,single,tertiary,no,yes,no,cellular,11,may,56,3,-1,unknown,no,5,0,2,2,0,1,0,0,3,0,0.0,56.0
32743,35,technician,married,secondary,no,yes,no,cellular,11,may,204,2,348,failure,no,5,9,1,1,0,1,0,0,0,0,6.0,204.0
32744,49,admin.,married,secondary,no,yes,no,telephone,11,may,226,2,-1,unknown,no,5,0,1,1,0,1,0,1,3,0,1120.0,226.0
32746,49,management,single,secondary,no,yes,no,cellular,11,may,217,3,264,failure,no,5,4,2,1,0,1,0,0,0,0,-18.0,217.0
32747,37,management,divorced,tertiary,no,yes,no,cellular,11,may,217,6,-1,unknown,no,5,4,0,2,0,1,0,0,3,0,0.0,217.0
32748,38,blue-collar,married,secondary,no,yes,no,cellular,11,may,379,3,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,279.0,379.0
32749,32,technician,single,secondary,no,yes,yes,cellular,11,may,271,2,-1,unknown,no,5,9,2,1,0,1,1,0,3,0,271.0,271.0
32750,31,entrepreneur,married,secondary,no,yes,yes,cellular,11,may,0,2,-1,unknown,no,5,2,1,1,0,1,1,0,3,0,162.0,0.0
32751,37,technician,single,tertiary,no,yes,no,cellular,11,may,180,3,-1,unknown,no,5,9,2,2,0,1,0,0,3,0,555.0,180.0
32752,32,blue-collar,married,secondary,no,yes,no,cellular,11,may,298,2,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,222.0,298.0
32753,44,blue-collar,single,secondary,no,yes,no,cellular,11,may,196,2,-1,unknown,no,5,1,2,1,0,1,0,0,3,0,184.0,196.0
32754,44,admin.,single,secondary,no,yes,no,cellular,11,may,115,2,370,failure,no,5,0,2,1,0,1,0,0,0,0,-497.0,115.0
32755,42,unemployed,married,secondary,no,yes,no,cellular,11,may,327,2,-1,unknown,no,5,10,1,1,0,1,0,0,3,0,-523.0,327.0
32757,31,management,married,tertiary,no,yes,no,cellular,11,may,498,2,-1,unknown,no,5,4,1,2,0,1,0,0,3,0,414.0,498.0
32758,46,blue-collar,married,secondary,no,yes,yes,cellular,11,may,50,3,277,failure,no,5,1,1,1,0,1,1,0,0,0,2603.0,50.0
32759,31,technician,married,secondary,no,yes,no,cellular,11,may,171,2,-1,unknown,no,5,9,1,1,0,1,0,0,3,0,467.0,171.0
32760,45,services,married,secondary,no,yes,no,cellular,11,may,211,2,347,failure,no,5,7,1,1,0,1,0,0,0,0,744.0,211.0
32761,51,admin.,married,unknown,no,yes,yes,telephone,11,may,567,3,325,failure,no,5,0,1,3,0,1,1,1,0,0,-1137.0,547.0
32763,42,technician,married,secondary,no,yes,yes,cellular,11,may,120,2,-1,unknown,no,5,9,1,1,0,1,1,0,3,0,83.0,120.0
32764,55,self-employed,married,primary,no,yes,no,cellular,11,may,214,2,-1,unknown,no,5,6,1,0,0,1,0,0,3,0,468.0,214.0
32766,55,blue-collar,married,unknown,no,yes,no,telephone,11,may,82,2,350,failure,no,5,1,1,3,0,1,0,1,0,0,-361.0,82.0
32767,37,blue-collar,married,secondary,no,yes,no,cellular,11,may,304,3,173,failure,no,5,1,1,1,0,1,0,0,0,0,1165.0,304.0
32768,27,technician,single,secondary,no,no,no,cellular,11,may,273,5,-1,unknown,no,5,9,2,1,0,0,0,0,3,0,297.0,273.0
32769,29,blue-collar,single,secondary,no,yes,no,cellular,11,may,471,3,-1,unknown,no,5,1,2,1,0,1,0,0,3,0,309.0,471.0
32771,35,blue-collar,married,primary,no,yes,no,cellular,11,may,301,2,298,failure,no,5,1,1,0,0,1,0,0,0,0,151.0,301.0
32772,31,technician,single,secondary,no,yes,no,cellular,11,may,350,3,-1,unknown,no,5,9,2,1,0,1,0,0,3,0,2377.0,350.0
32773,52,management,married,tertiary,no,yes,no,cellular,11,may,94,4,-1,unknown,no,5,4,1,2,0,1,0,0,3,0,-11.0,94.0
32776,36,services,single,secondary,no,yes,yes,telephone,11,may,338,2,-1,unknown,no,5,7,2,1,0,1,1,1,3,0,2409.0,338.0
32777,41,blue-collar,married,secondary,no,yes,no,cellular,11,may,208,4,325,failure,no,5,1,1,1,0,1,0,0,0,0,2067.0,208.0
32780,50,self-employed,married,tertiary,no,yes,no,cellular,11,may,142,5,-1,unknown,no,5,6,1,2,0,1,0,0,3,0,50.0,142.0
32781,34,blue-collar,married,secondary,no,yes,yes,cellular,11,may,196,2,356,failure,no,5,1,1,1,0,1,1,0,0,0,10.0,196.0
32782,56,services,divorced,secondary,no,yes,no,cellular,11,may,63,2,370,failure,no,5,7,0,1,0,1,0,0,0,0,141.0,63.0
32783,42,services,married,secondary,no,yes,no,cellular,11,may,222,3,-1,unknown,no,5,7,1,1,0,1,0,0,3,0,292.0,222.0
32784,48,technician,single,tertiary,no,yes,no,cellular,11,may,168,2,-1,unknown,no,5,9,2,2,0,1,0,0,3,0,-551.0,168.0
32787,32,management,single,tertiary,no,yes,no,cellular,11,may,72,2,361,other,no,5,4,2,2,0,1,0,0,1,0,473.0,72.0
32788,41,blue-collar,married,secondary,no,yes,no,cellular,11,may,273,3,-1,unknown,no,5,1,1,1,0,1,0,0,3,0,0.0,273.0
32789,38,blue-collar,single,primary,no,yes,no,cellular,11,may,284,4,-1,unknown,no,5,1,2,0,0,1,0,0,3,0,0.0,284.0
32790,56,admin.,divorced,secondary,no,yes,no,cellular,11,may,288,2,-1,unknown,no,5,0,0,1,0,1,0,0,3,0,279.0,288.0
